-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1771256467,895677632,2478,1
1771256467,895679328,2480,1
1771256467,895681024,2482,1
1771256467,895682720,2484,1
1771256467,895684416,2486,1
1771256467,895686112,2488,1
1771256467,895687808,2490,1
1771256467,895689504,2492,1
1771256467,895691200,2494,1
1771256467,925661520,2496,1
1771256467,925663216,2498,1
1771256467,925664912,2512,1
1771256467,925666608,2514,1
1771256468,105626752,2754,1
1771256468,105628448,2756,1
1771256468,105630144,2770,1
1771256468,105631840,2772,1
1771256468,105633536,2774,1
1771256468,105635232,2776,1
1771256468,105636928,2778,1
1771256468,105638624,2780,1
1771256468,105640320,2782,1
1771256468,105642016,2784,1
1771256468,105643712,2786,1
1771256468,105645408,2788,1
1771256468,105647104,2790,1
1771256468,105648800,2792,1
1771256468,105650496,2794,1
1771256468,135620816,2796,1
1771256468,135622512,2798,1
1771256468,135623360,2812,1
1771256468,135625056,2814,1
1771256468,135626752,2816,1
1771256468,135628448,2818,1
1771256468,135630144,2820,1
1771256468,135631840,2822,1
1771256468,135633536,2824,1
1771256468,135635232,2826,1
1771256468,135636928,2828,1
1771256468,135638624,2830,1
1771256468,135640320,2832,1
1771256468,135642016,2834,1
1771256468,135643712,2836,1
1771256468,165614032,2838,1
1771256468,165615728,2840,1
1771256468,165618272,2856,1
1771256468,165619968,2858,1
1771256468,165621664,2860,1
1771256468,165623360,2862,1
1771256468,165625056,2864,1
1771256468,165626752,2866,1
1771256468,165628448,2868,1
1771256468,165630144,2870,1
1771256468,165631840,2872,1
1771256468,165633536,2874,1
1771256468,165635232,2876,1
1771256468,165636928,2878,1
1771256468,165638624,2880,1
1771256468,195608944,2882,1
1771256468,195610640,2884,1
1771256468,195611488,2898,1
1771256468,195613184,2900,1
1771256468,195614880,2902,1
1771256468,195616576,2904,1
1771256468,195618272,2906,1
1771256468,195619968,2908,1
1771256468,195621664,2910,1
1771256468,195623360,2912,1
1771256468,195625056,2914,1
1771256468,195626752,2916,1
1771256468,195628448,2918,1
1771256468,195630144,2920,1
1771256468,195631840,2922,1
1771256468,225602160,2924,1
1771256468,225603856,2926,1
1771256468,225606400,2942,1
1771256468,225608096,2944,1
1771256468,225609792,2946,1
1771256468,225611488,2948,1
1771256468,225613184,2950,1
1771256468,225614880,2952,1
1771256468,225616576,2954,1
1771256468,225618272,2956,1
1771256468,225619968,2958,1
1771256468,225621664,2960,1
1771256468,225623360,2962,1
1771256468,225625056,2964,1
1771256468,225626752,2966,1
1771256468,255597072,2968,1
1771256468,255598768,2970,1
1771256468,255599616,2984,1
1771256468,255601312,2986,1
1771256468,255603008,2988,1
1771256468,255604704,2990,1
1771256468,255606400,2992,1
1771256468,255608096,2994,1
1771256468,255609792,2996,1
1771256468,255611488,2998,1
1771256468,255613184,3000,1
1771256468,255614880,3002,1
1771256468,255616576,3004,1
1771256468,255618272,3006,1
1771256468,255619968,3008,1
1771256468,285590288,3010,1
1771256468,285591984,3012,1
