-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1738013695,117310560,14350470,1
1738013695,117313104,14366682,1
1738013695,117314800,14366684,1
1738013695,117316496,14366686,1
1738013695,117318192,14366688,1
1738013695,117319888,14366690,1
1738013695,117321584,14366692,1
1738013695,117323280,14366694,1
1738013695,117324976,14366696,1
1738013695,117326672,14366698,1
1738013695,117328368,14366700,1
1738013695,117330064,14366702,1
1738013695,117331760,14366704,1
1738013695,117333456,14366706,1
1738013695,147335024,14366708,1
1738013695,147336720,14366710,1
1738013695,147337568,14382918,1
1738013695,147339264,14382920,1
1738013695,147340960,14382922,1
1738013695,147342656,14382924,1
1738013695,147344352,14382926,1
1738013695,147346048,14382928,1
1738013695,147347744,14382930,1
1738013695,147349440,14382932,1
1738013695,147351136,14382934,1
1738013695,147352832,14382936,1
1738013695,147354528,14382938,1
1738013695,147356224,14382940,1
1738013695,147357920,14382942,1
1738013695,177359488,14382944,1
1738013695,177361184,14382946,1
1738013695,177363728,14399158,1
1738013695,177365424,14399160,1
1738013695,177367120,14399162,1
1738013695,177368816,14399164,1
1738013695,177370512,14399166,1
1738013695,177372208,14399168,1
1738013695,177373904,14399170,1
1738013695,177375600,14399172,1
1738013695,177377296,14399174,1
1738013695,177378992,14399176,1
1738013695,177380688,14399178,1
1738013695,177382384,14399180,1
1738013695,177384080,14399182,1
1738013695,207385648,14399184,1
1738013695,207387344,14399186,1
1738013695,207389040,14415396,1
1738013695,207390736,14415398,1
1738013695,207392432,14415400,1
1738013695,207394128,14415402,1
1738013695,207395824,14415404,1
1738013695,207397520,14415406,1
1738013695,207399216,14415408,1
1738013695,207400912,14415410,1
1738013695,207402608,14415412,1
1738013695,207404304,14415414,1
1738013695,207406000,14415416,1
1738013695,207407696,14415418,1
1738013695,207409392,14415420,1
1738013695,237410960,14415422,1
1738013695,237412656,14415424,1
1738013695,237414352,14431634,1
1738013695,237416048,14431636,1
1738013695,237417744,14431638,1
1738013695,237419440,14431640,1
1738013695,237421136,14431642,1
1738013695,237422832,14431644,1
1738013695,237424528,14431646,1
1738013695,237426224,14431648,1
1738013695,237427920,14431650,1
1738013695,237429616,14431652,1
1738013695,237431312,14431654,1
1738013695,237433008,14431656,1
1738013695,237434704,14431658,1
1738013695,267436272,14431660,1
1738013695,267437968,14431662,1
1738013695,267438816,14447870,1
1738013695,267440512,14447872,1
1738013695,267442208,14447874,1
1738013695,267443904,14447876,1
1738013695,267445600,14447878,1
1738013695,267447296,14447880,1
1738013695,267448992,14447882,1
1738013695,267450688,14447884,1
1738013695,267452384,14447886,1
1738013695,267454080,14447888,1
1738013695,267455776,14447890,1
1738013695,267457472,14447892,1
1738013695,267459168,14447894,1
1738013695,297460736,14447896,1
1738013695,297462432,14447898,1
1738013695,297464128,14464108,1
1738013695,297465824,14464110,1
1738013695,297467520,14464112,1
1738013695,297469216,14464114,1
1738013695,297470912,14464116,1
1738013695,297472608,14464118,1
1738013695,297474304,14464120,1
1738013695,297476000,14464122,1
1738013695,297477696,14464124,1
1738013695,297479392,14464126,1
1738013695,297481088,14464128,1
1738013695,297482784,14464130,1
1738013695,297484480,14464132,1
1738013695,327486048,14464134,1
1738013695,327487744,14464136,1
1738013695,327490288,14480348,1
1738013695,327491984,14480350,1
1738013695,327493680,14480352,1
1738013695,327495376,14480354,1
1738013695,327497072,14480356,1
1738013695,327498768,14480358,1
1738013695,327500464,14480360,1
1738013695,327502160,14480362,1
1738013695,327503856,14480364,1
1738013695,327505552,14480366,1
1738013695,327507248,14480368,1
1738013695,327508944,14480370,1
1738013695,327510640,14480372,1
1738013695,357512208,14480374,1
1738013695,357513904,14480376,1
1738013695,357514752,14496586,1
1738013695,357516448,14496588,1
1738013695,357518144,14496590,1
1738013695,357519840,14496592,1
1738013695,357521536,14496594,1
1738013695,357523232,14496596,1
1738013695,357524928,14496598,1
1738013695,357526624,14496600,1
1738013695,357528320,14496602,1
1738013695,357530016,14496604,1
1738013695,357531712,14496606,1
1738013695,357533408,14496608,1
1738013695,357535104,14496610,1
1738013695,387536672,14496612,1
1738013695,387538368,14496614,1
1738013695,387540912,14512824,1
1738013695,387542608,14512826,1
1738013695,387544304,14512828,1
1738013695,387546000,14512830,1
1738013695,387547696,14512832,1
1738013695,387549392,14512834,1
1738013695,387551088,14512836,1
1738013695,387552784,14512838,1
1738013695,387554480,14512840,1
1738013695,387556176,14512842,1
1738013695,387557872,14512844,1
1738013695,387559568,14512846,1
1738013695,387561264,14512848,1
1738013695,417562832,14512850,1
1738013695,417564528,14512852,1
1738013695,417566224,14529062,1
1738013695,417567920,14529064,1
1738013695,597713856,14610278,1
1738013695,597715552,14610280,1
1738013695,597717248,14626488,1
1738013695,597718944,14626490,1
1738013695,597720640,14626492,1
1738013695,597722336,14626494,1
1738013695,597724032,14626496,1
1738013695,597724880,14626498,1
1738013695,597726576,14626500,1
1738013695,597728272,14626502,1
1738013695,597729968,14626504,1
1738013695,597731664,14626506,1
1738013695,597733360,14626508,1
1738013695,597735056,14626510,1
1738013695,597736752,14626512,1
1738013695,597738448,14626514,1
1738013695,627740016,14626516,1
1738013695,627741712,14626518,1
1738013695,627742560,14642726,1
1738013695,627744256,14642728,1
1738013695,627746800,14642732,1
1738013695,627748496,14642734,1
1738013695,627750192,14642736,1
1738013695,627751888,14642738,1
1738013695,627753584,14642740,1
1738013695,627756128,14642744,1
1738013695,627757824,14642746,1
1738013695,627759520,14642748,1
1738013695,627761216,14642750,1
1738013695,627762912,14642752,1
1738013695,657764480,14642754,1
1738013695,657766176,14642756,1
1738013695,657768720,14658968,1
1738013695,657770416,14658970,1
1738013695,657771264,14658972,1
1738013695,657772960,14658974,1
1738013695,657774656,14658976,1
1738013695,657776352,14658978,1
1738013695,657778048,14658980,1
1738013695,657779744,14658982,1
1738013695,657780592,14658984,1
1738013695,657782288,14658986,1
1738013695,657783984,14658988,1
1738013695,657785680,14658990,1
1738013695,657787376,14658992,1
1738013695,657789072,14658994,1
1738013695,687790640,14658996,1
1738013695,687792336,14658998,1
1738013695,687794032,14675206,1
1738013695,687795728,14675208,1
1738013695,687797424,14675210,1
1738013695,687799120,14675212,1
1738013695,687800816,14675214,1
1738013695,687801664,14675216,1
1738013695,687803360,14675218,1
1738013695,687805056,14675220,1
1738013695,687806752,14675222,1
1738013695,687808448,14675224,1
1738013695,687810144,14675226,1
1738013695,687810992,14675228,1
1738013695,687812688,14675230,1
1738013695,687814384,14675232,1
1738013695,717815952,14675234,1
1738013695,717817648,14675236,1
1738013695,717819344,14691444,1
1738013695,717821040,14691446,1
1738013695,717822736,14691448,1
1738013695,717824432,14691450,1
1738013695,717826128,14691452,1
1738013695,717827824,14691454,1
1738013695,717829520,14691456,1
1738013695,717831216,14691458,1
1738013695,717832912,14691460,1
1738013695,717835456,14691464,1
1738013695,717837152,14691466,1
1738013695,717838848,14691468,1
1738013695,747840416,14691470,1
1738013695,747842112,14691472,1
1738013695,747844656,14707682,1
1738013695,747846352,14707684,1
1738013695,747848048,14707686,1
1738013695,747849744,14707688,1
1738013695,747851440,14707690,1
1738013695,747853136,14707692,1
1738013695,747854832,14707694,1
1738013695,747855680,14707696,1
1738013695,747857376,14707698,1
1738013695,747859072,14707700,1
1738013695,747860768,14707702,1
1738013695,747863312,14707706,1
1738013695,747865008,14707708,1
1738013695,777866576,14707710,1
1738013695,777868272,14707712,1
1738013695,777869968,14723920,1
1738013695,777871664,14723922,1
1738013695,777873360,14723924,1
1738013695,777875056,14723926,1
1738013695,777876752,14723928,1
1738013695,777878448,14723930,1
1738013695,777880144,14723932,1
1738013695,777881840,14723934,1
1738013695,777882688,14723936,1
1738013695,777884384,14723938,1
1738013695,777886080,14723940,1
1738013695,777887776,14723942,1
1738013695,777889472,14723944,1
1738013695,807891040,14723946,1
1738013695,807892736,14723948,1
1738013695,807893584,14723950,1
1738013695,807895280,14740158,1
1738013695,807896976,14740160,1
1738013695,807898672,14740162,1
1738013695,807900368,14740164,1
1738013695,807902064,14740166,1
1738013695,807903760,14740168,1
1738013695,807905456,14740170,1
1738013695,807907152,14740172,1
1738013695,807908848,14740174,1
1738013695,807910544,14740176,1
1738013695,807912240,14740178,1
1738013695,807913936,14740180,1
1738013695,807915632,14740182,1
1738013695,837917200,14740184,1
1738013695,837918896,14740186,1
1738013695,837920592,14756396,1
1738013695,837922288,14756398,1
1738013695,837923984,14756400,1
1738013695,837925680,14756402,1
1738013695,837927376,14756404,1
1738013695,837929072,14756406,1
1738013695,837930768,14756408,1
1738013695,837932464,14756410,1
1738013695,837934160,14756412,1
1738013695,837935856,14756414,1
1738013695,837937552,14756416,1
1738013695,837939248,14756418,1
1738013695,837940944,14756420,1
1738013695,867942512,14756422,1
1738013695,867944208,14756424,1
1738013695,867945056,14772634,1
1738013695,867946752,14772636,1
1738013695,867948448,14772638,1
1738013695,867950144,14772640,1
1738013695,867951840,14772642,1
1738013695,867953536,14772644,1
